Date,Receiveno,Hour,Dept,Category,Sub Category,Type Product,Product Name,Qty,Price,Value
7-Jul-20,JAK0211.58.20200707.0079,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
7-Jul-20,JAK0211.58.20200707.0170,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
7-Jul-20,JAK0211.58.20200707.0179,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
7-Jul-20,JAK0211.58.20200707.0231,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
7-Jul-20,JAK0211.58.20200707.0234,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
8-Jul-20,JAK0211.58.20200708.0024,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
8-Jul-20,JAK0211.58.20200708.0120,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
8-Jul-20,JAK0211.58.20200708.0218,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
9-Jul-20,JAK0211.58.20200709.0040,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
9-Jul-20,JAK0211.58.20200709.0141,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
9-Jul-20,JAK0211.58.20200709.0183,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
10-Jul-20,JAK0211.58.20200710.0134,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
10-Jul-20,JAK0211.58.20200710.0151,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
10-Jul-20,JAK0211.58.20200710.0188,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
10-Jul-20,JAK0211.58.20200710.0203,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
10-Jul-20,JAK0211.58.20200710.0229,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
10-Jul-20,JAK0211.58.20200710.0235,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
13-Jul-20,JAK0211.58.20200713.0117,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
14-Jul-20,JAK0211.58.20200714.0007,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
14-Jul-20,JAK0211.58.20200714.0219,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
15-Jul-20,JAK0211.58.20200715.0116,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
17-Jul-20,JAK0211.58.20200717.0020,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
17-Jul-20,JAK0211.58.20200717.0216,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
17-Jul-20,JAK0211.58.20200717.0226,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
17-Jul-20,JAK0211.58.20200717.0236,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
17-Jul-20,JAK0211.58.20200717.0237,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
18-Jul-20,JAK0211.58.20200718.0066,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
18-Jul-20,JAK0211.58.20200718.0113,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
18-Jul-20,JAK0211.58.20200718.0126,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
18-Jul-20,JAK0211.58.20200718.0159,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
19-Jul-20,JAK0211.58.20200719.0041,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
19-Jul-20,JAK0211.58.20200719.0095,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
19-Jul-20,JAK0211.58.20200719.0098,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
19-Jul-20,JAK0211.58.20200719.0099,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
19-Jul-20,JAK0211.58.20200719.0117,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
20-Jul-20,JAK0211.58.20200720.0173,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
20-Jul-20,JAK0211.58.20200720.0204,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
21-Jul-20,JAK0211.58.20200721.0092,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
21-Jul-20,JAK0211.58.20200721.0184,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
21-Jul-20,JAK0211.58.20200721.0201,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
21-Jul-20,JAK0211.58.20200721.0210,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
22-Jul-20,JAK0211.58.20200722.0074,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
22-Jul-20,JAK0211.58.20200722.0127,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
22-Jul-20,JAK0211.58.20200722.0205,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
23-Jul-20,JAK0211.58.20200723.0031,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
23-Jul-20,JAK0211.58.20200723.0047,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
23-Jul-20,JAK0211.58.20200723.0098,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
23-Jul-20,JAK0211.58.20200723.0136,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
23-Jul-20,JAK0211.58.20200723.0200,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
23-Jul-20,JAK0211.58.20200723.0211,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,2,18500,37000
23-Jul-20,JAK0211.58.20200723.0213,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
23-Jul-20,JAK0211.58.20200723.0248,22,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
23-Jul-20,JAK0211.58.20200723.0251,22,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
24-Jul-20,JAK0211.58.20200724.0035,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
24-Jul-20,JAK0211.58.20200724.0042,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,2,18500,37000
24-Jul-20,JAK0211.58.20200724.0117,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
24-Jul-20,JAK0211.58.20200724.0149,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
25-Jul-20,JAK0211.58.20200725.0004,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
25-Jul-20,JAK0211.58.20200725.0102,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
25-Jul-20,JAK0211.58.20200725.0128,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
25-Jul-20,JAK0211.58.20200725.0135,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,2,18500,37000
25-Jul-20,JAK0211.58.20200725.0165,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
25-Jul-20,JAK0211.58.20200725.0195,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
26-Jul-20,JAK0211.58.20200726.0054,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
26-Jul-20,JAK0211.58.20200726.0055,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
26-Jul-20,JAK0211.58.20200726.0098,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
26-Jul-20,JAK0211.58.20200726.0123,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
26-Jul-20,JAK0211.58.20200726.0139,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
26-Jul-20,JAK0211.58.20200726.0141,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
27-Jul-20,JAK0211.58.20200727.0179,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
27-Jul-20,JAK0211.58.20200727.0207,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
27-Jul-20,JAK0211.58.20200727.0209,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
27-Jul-20,JAK0211.58.20200727.0214,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
28-Jul-20,JAK0211.58.20200728.0118,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
28-Jul-20,JAK0211.58.20200728.0123,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
28-Jul-20,JAK0211.58.20200728.0161,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,2,18500,37000
28-Jul-20,JAK0211.58.20200728.0207,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
29-Jul-20,JAK0211.58.20200729.0241,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
29-Jul-20,JAK0211.58.20200729.0256,22,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
30-Jul-20,JAK0211.58.20200730.0145,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
30-Jul-20,JAK0211.58.20200730.0154,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
30-Jul-20,JAK0211.58.20200730.0182,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
30-Jul-20,JAK0211.58.20200730.0214,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
30-Jul-20,JAK0211.58.20200730.0236,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
31-Jul-20,JAK0211.58.20200731.0003,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,2,18500,37000
31-Jul-20,JAK0211.58.20200731.0071,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
1-Aug-20,JAK0211.58.20200801.0074,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
1-Aug-20,JAK0211.58.20200801.0081,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
1-Aug-20,JAK0211.58.20200801.0094,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
1-Aug-20,JAK0211.58.20200801.0107,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
1-Aug-20,JAK0211.58.20200801.0108,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
1-Aug-20,JAK0211.58.20200801.0118,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
1-Aug-20,JAK0211.58.20200801.0132,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
3-Aug-20,JAK0211.58.20200803.0163,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
3-Aug-20,JAK0211.58.20200803.0221,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
3-Aug-20,JAK0211.58.20200803.0233,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
3-Aug-20,JAK0211.58.20200803.0246,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
3-Aug-20,JAK0211.58.20200803.0249,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
4-Aug-20,JAK0211.58.20200804.0077,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
4-Aug-20,JAK0211.58.20200804.0168,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
4-Aug-20,JAK0211.58.20200804.0191,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
4-Aug-20,JAK0211.58.20200804.0253,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
5-Aug-20,JAK0211.58.20200805.0028,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
5-Aug-20,JAK0211.58.20200805.0051,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
5-Aug-20,JAK0211.58.20200805.0053,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
5-Aug-20,JAK0211.58.20200805.0066,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
5-Aug-20,JAK0211.58.20200805.0115,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0116,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0117,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0120,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0121,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0122,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0123,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0124,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0127,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0129,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0131,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0133,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0139,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0140,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0141,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0142,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0143,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0144,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0149,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
5-Aug-20,JAK0211.58.20200805.0150,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,5,18500,92500
6-Aug-20,JAK0211.58.20200806.0010,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,4,18500,74000
6-Aug-20,JAK0211.58.20200806.0023,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
6-Aug-20,JAK0211.58.20200806.0030,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
6-Aug-20,JAK0211.58.20200806.0083,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
6-Aug-20,JAK0211.58.20200806.0126,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
6-Aug-20,JAK0211.58.20200806.0197,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
6-Aug-20,JAK0211.58.20200806.0238,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
7-Aug-20,JAK0211.58.20200807.0093,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
7-Aug-20,JAK0211.58.20200807.0238,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
7-Aug-20,JAK0211.58.20200807.0249,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
7-Aug-20,JAK0211.58.20200807.0262,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
7-Aug-20,JAK0211.58.20200807.0266,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
7-Aug-20,JAK0211.58.20200807.0273,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
8-Aug-20,JAK0211.58.20200808.0170,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
8-Aug-20,JAK0211.58.20200808.0229,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
9-Aug-20,JAK0211.58.20200809.0028,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
9-Aug-20,JAK0211.58.20200809.0045,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
9-Aug-20,JAK0211.58.20200809.0114,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
9-Aug-20,JAK0211.58.20200809.0119,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
9-Aug-20,JAK0211.58.20200809.0120,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
9-Aug-20,JAK0211.58.20200809.0167,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
9-Aug-20,JAK0211.58.20200809.0169,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
10-Aug-20,JAK0211.58.20200810.0035,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,2,18500,37000
10-Aug-20,JAK0211.58.20200810.0122,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
10-Aug-20,JAK0211.58.20200810.0209,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
10-Aug-20,JAK0211.58.20200810.0247,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
10-Aug-20,JAK0211.58.20200810.0260,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
11-Aug-20,JAK0211.58.20200811.0139,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
12-Aug-20,JAK0211.58.20200812.0090,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
12-Aug-20,JAK0211.58.20200812.0110,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,GG FILTER 12S,1,18500,18500
