Date,Receiveno,Hour,Dept,Category,Sub Category,Type_Product,Product_Name,Qty,Price,Value
2-Jun-20,JAK0211.58.20200602.0263,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,CLASS  MILD 16S,1,23500,23500
19-Aug-20,JAK0211.58.20200819.0093,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,CLASS  MILD 16S,1,24300,24300
19-Aug-20,JAK0211.58.20200819.0271,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,CLASS  MILD 16S,1,24300,24300
25-Aug-20,JAK0211.58.20200825.0147,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,CLASS  MILD 16S,1,24300,24300
2-Sep-20,JAK0211.58.20200902.0208,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,CLASS  MILD 16S,1,24300,24300
25-Sep-20,JAK0211.58.20200925.0207,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,CLASS  MILD 16S,1,24300,24300
6-Aug-20,JAK0211.58.20200806.0003,6,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,DJARUM LA LIGHT 16S,1,23300,23300
9-Sep-20,JAK0211.58.20200909.0151,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,DJARUM LA LIGHT 16S,1,23300,23300
12-Sep-20,JAK0211.58.20200912.0208,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,DJARUM LA LIGHT 16S,1,23300,23300
1-Jun-20,JAK0211.58.20200601.0018,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
1-Jun-20,JAK0211.58.20200601.0021,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
1-Jun-20,JAK0211.58.20200601.0023,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
1-Jun-20,JAK0211.58.20200601.0025,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
1-Jun-20,JAK0211.58.20200601.0027,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
1-Jun-20,JAK0211.58.20200601.0110,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
2-Jun-20,JAK0211.58.20200602.0001,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
2-Jun-20,JAK0211.58.20200602.0262,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
2-Jun-20,JAK0211.58.20200602.0316,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
3-Jun-20,JAK0211.58.20200603.0010,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
3-Jun-20,JAK0211.58.20200603.0163,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
3-Jun-20,JAK0211.58.20200603.0319,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
3-Jun-20,JAK0211.58.20200603.0345,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
3-Jun-20,JAK0211.58.20200603.0358,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
4-Jun-20,JAK0211.58.20200604.0005,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
4-Jun-20,JAK0211.58.20200604.0018,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
4-Jun-20,JAK0211.58.20200604.0157,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,3,18300,54900
4-Jun-20,JAK0211.58.20200604.0165,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
4-Jun-20,JAK0211.58.20200604.0222,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
4-Jun-20,JAK0211.58.20200604.0231,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
5-Jun-20,JAK0211.58.20200605.0031,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
5-Jun-20,JAK0211.58.20200605.0177,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
6-Jun-20,JAK0211.58.20200606.0038,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
6-Jun-20,JAK0211.58.20200606.0069,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
6-Jun-20,JAK0211.58.20200606.0074,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
6-Jun-20,JAK0211.58.20200606.0112,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
6-Jun-20,JAK0211.58.20200606.0116,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
6-Jun-20,JAK0211.58.20200606.0153,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
6-Jun-20,JAK0211.58.20200606.0186,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
6-Jun-20,JAK0211.58.20200606.0190,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
8-Jun-20,JAK0211.58.20200608.0019,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
8-Jun-20,JAK0211.58.20200608.0068,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
10-Jun-20,JAK0211.58.20200610.0020,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
10-Jun-20,JAK0211.58.20200610.0040,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
10-Jun-20,JAK0211.58.20200610.0086,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
10-Jun-20,JAK0211.58.20200610.0293,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
11-Jun-20,JAK0211.58.20200611.0038,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
11-Jun-20,JAK0211.58.20200611.0051,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
11-Jun-20,JAK0211.58.20200611.0232,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
11-Jun-20,JAK0211.58.20200611.0271,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
11-Jun-20,JAK0211.58.20200611.0274,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
12-Jun-20,JAK0211.58.20200612.0092,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
14-Jun-20,JAK0211.58.20200614.0043,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
14-Jun-20,JAK0211.58.20200614.0049,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
14-Jun-20,JAK0211.58.20200614.0051,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
14-Jun-20,JAK0211.58.20200614.0052,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
15-Jun-20,JAK0211.58.20200615.0059,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
15-Jun-20,JAK0211.58.20200615.0067,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
15-Jun-20,JAK0211.58.20200615.0154,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
15-Jun-20,JAK0211.58.20200615.0156,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
15-Jun-20,JAK0211.58.20200615.0158,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
15-Jun-20,JAK0211.58.20200615.0159,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
15-Jun-20,JAK0211.58.20200615.0162,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
15-Jun-20,JAK0211.58.20200615.0164,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
15-Jun-20,JAK0211.58.20200615.0192,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
16-Jun-20,JAK0211.58.20200616.0045,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
16-Jun-20,JAK0211.58.20200616.0046,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
16-Jun-20,JAK0211.58.20200616.0057,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
16-Jun-20,JAK0211.58.20200616.0059,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
16-Jun-20,JAK0211.58.20200616.0060,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
16-Jun-20,JAK0211.58.20200616.0190,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
16-Jun-20,JAK0211.58.20200616.0200,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
16-Jun-20,JAK0211.58.20200616.0207,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
17-Jun-20,JAK0211.58.20200617.0077,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
17-Jun-20,JAK0211.58.20200617.0285,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
17-Jun-20,JAK0211.58.20200617.0314,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
17-Jun-20,JAK0211.58.20200617.0323,22,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
18-Jun-20,JAK0211.58.20200618.0071,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
18-Jun-20,JAK0211.58.20200618.0098,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
18-Jun-20,JAK0211.58.20200618.0201,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
19-Jun-20,JAK0211.58.20200619.0026,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
19-Jun-20,JAK0211.58.20200619.0029,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
19-Jun-20,JAK0211.58.20200619.0055,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
19-Jun-20,JAK0211.58.20200619.0109,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
20-Jun-20,JAK0211.58.20200620.0101,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
21-Jun-20,JAK0211.58.20200621.0040,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
22-Jun-20,JAK0211.58.20200622.0115,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
22-Jun-20,JAK0211.58.20200622.0154,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
22-Jun-20,JAK0211.58.20200622.0210,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
23-Jun-20,JAK0211.58.20200623.0245,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
23-Jun-20,JAK0211.58.20200623.0367,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
24-Jun-20,JAK0211.58.20200624.0068,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
24-Jun-20,JAK0211.58.20200624.0205,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
25-Jun-20,JAK0211.58.20200625.0166,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
25-Jun-20,JAK0211.58.20200625.0192,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
25-Jun-20,JAK0211.58.20200625.0193,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
25-Jun-20,JAK0211.58.20200625.0196,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
25-Jun-20,JAK0211.58.20200625.0199,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
25-Jun-20,JAK0211.58.20200625.0201,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
26-Jun-20,JAK0211.58.20200626.0065,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
26-Jun-20,JAK0211.58.20200626.0108,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
26-Jun-20,JAK0211.58.20200626.0151,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,3,18300,54900
26-Jun-20,JAK0211.58.20200626.0152,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,3,18300,54900
26-Jun-20,JAK0211.58.20200626.0155,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,3,18300,54900
26-Jun-20,JAK0211.58.20200626.0160,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,3,18300,54900
26-Jun-20,JAK0211.58.20200626.0180,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,3,18300,54900
26-Jun-20,JAK0211.58.20200626.0213,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
26-Jun-20,JAK0211.58.20200626.0227,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
26-Jun-20,JAK0211.58.20200626.0266,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
26-Jun-20,JAK0211.58.20200626.0302,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
27-Jun-20,JAK0211.58.20200627.0095,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
28-Jun-20,JAK0211.58.20200628.0027,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
28-Jun-20,JAK0211.58.20200628.0029,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,3,18300,54900
28-Jun-20,JAK0211.58.20200628.0030,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
28-Jun-20,JAK0211.58.20200628.0031,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
28-Jun-20,JAK0211.58.20200628.0032,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
28-Jun-20,JAK0211.58.20200628.0042,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,2,18300,36600
29-Jun-20,JAK0211.58.20200629.0049,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
29-Jun-20,JAK0211.58.20200629.0066,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
30-Jun-20,JAK0211.58.20200630.0046,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
30-Jun-20,JAK0211.58.20200630.0127,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
1-Jul-20,JAK0211.58.20200701.0062,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
1-Jul-20,JAK0211.58.20200701.0073,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
1-Jul-20,JAK0211.58.20200701.0129,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
1-Jul-20,JAK0211.58.20200701.0186,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
2-Jul-20,JAK0211.58.20200702.0021,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
2-Jul-20,JAK0211.58.20200702.0025,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
2-Jul-20,JAK0211.58.20200702.0047,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
2-Jul-20,JAK0211.58.20200702.0065,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
2-Jul-20,JAK0211.58.20200702.0085,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
2-Jul-20,JAK0211.58.20200702.0137,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
2-Jul-20,JAK0211.58.20200702.0158,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
3-Jul-20,JAK0211.58.20200703.0045,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
3-Jul-20,JAK0211.58.20200703.0084,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
3-Jul-20,JAK0211.58.20200703.0128,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
3-Jul-20,JAK0211.58.20200703.0157,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
3-Jul-20,JAK0211.58.20200703.0203,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
4-Jul-20,JAK0211.58.20200704.0042,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
15-Jul-20,JAK0211.58.20200715.0020,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
15-Jul-20,JAK0211.58.20200715.0039,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
15-Jul-20,JAK0211.58.20200715.0075,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
15-Jul-20,JAK0211.58.20200715.0134,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
15-Jul-20,JAK0211.58.20200715.0165,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
15-Jul-20,JAK0211.58.20200715.0210,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
16-Jul-20,JAK0211.58.20200716.0003,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
16-Jul-20,JAK0211.58.20200716.0022,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A  MILD 12S,1,18300,18300
